url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu,tce
0.671,16.4591,6.558448,4.61131,0.104426249,11.532,0.02607406,0.079,246.1774681,0.303040327,0.656235,277.8131221,0.02,290.3845297,0.05125977
0.8293,12.71874,7.114986,3.138408,0.20742352,11.5053,0.1415263,0.263,193.66,0.38140863,25.98004,129.3138679,0.12,44.28451654,0.7574357
0.701,13.5585,7.073937,2.999995,0.110712469,11.4561,0.04972101,0.134,262.1093148,0.425358934,0.267555,363.3586174,0.07,512.8383186,0.0446168
0.65,14.4913,6.666832,1.491688,0.10584646,11.422,0.01851808,0.057,188.93,0.367451407,0.578535,129.3138679,0.12,44.28451654,0.1081163
0.95168,15.13,6.866947,2.671186,0.092451347,11.4157,0.1252076,0.109,292.9227235,0.467843853,0.73292,390.3879721,17.23,472.2192815,0.4478526
0.672,14.6022,6.533142,1.523717,0.066353932,11.4067,0.03234326,0.118,262.1368044,0.21233239,0.687685,363.3586174,0.07,512.8383186,0.04787571
0.723,10.158,6.618458,2.564733,0.091577379,11.4029,0.01438979,0.228,80.58,1.60650764,2.18593,124.3355367,0,96.61290641,0.07985063
0.70699,13.7013,7.101225,3.10252,0.111648059,11.3746,0.05114772,0.161,281.7841506,0.429605316,0.21657,390.3879721,17.23,687.6163291,0.04654886
0.7458,15.349,7.162423,4.219948,0.16393867,11.3139,0.07753256,0.071,272.8265092,0.356333046,4.30811,363.3586174,0.07,512.8383186,0.3157989
0.61708,14.8934,6.464157,1.522784,0.171163373,11.2974,0.04447454,0.173,247.9982167,0.002934572,0.11496,390.3879721,17.23,472.2192815,0.1556141
0.59202,14.1112,6.520071,4.64783,0.170233718,11.2845,0.03315358,0.187,219.399474,0.001908451,0.078825,277.8131221,0.02,512.8383186,0.0894639
0.707,12.6755,6.850924,3.139517,0.143380655,11.2751,0.03881415,0.124,272.7402562,0.527402235,1.58512,363.3586174,0.07,512.8383186,0.07428597
0.661,15.6394,6.898346,2.491104,0.100692607,11.2559,0.02765204,0.092,226.7840245,0.143956143,1.351675,206.6387024,0.1,95.03284876,0.0889225
0.921,10.2439,7.001235,2.613187,0.090693383,11.2507,0.114664,0.115,281.4373507,1.459559096,1.281695,363.3586174,0.07,687.6163291,0.4522695
0.701,11.4834,6.876812,3.4997,0.235437078,11.249,0.04262876,0.01,247.9573337,0.860550388,0.366125,277.8131221,0.02,290.3845297,0.0809868
0.805,8.77692,6.818264,1.088902,0.083183603,11.2372,0.03889773,0.11,61.18,0.059510834,1.24,125.7,0,96.61290641,0.2300623
0.753,13.9509,6.842093,4.963414,0.119400609,11.223,0.05180969,0.186,231.13,0.412528456,4.129445,92.11420781,0.39,44.28451654,0.2906708
0.6105,10.9501,6.952629,1.440912,0.140980624,11.2221,0.04764573,0.108,153.79,0.063374224,2.06492,92.11420781,0.39,48.68357734,0.2398403
0.7977,12.7629,7.001863,3.403162,0.125917096,11.1469,0.07529384,0.165,211.76,0.132599436,7.93279,129.3138679,0.12,44.28451654,0.2981485
0.668,18.4496,6.607763,2.28477,0.114934468,11.0731,0.02820995,0.044,260.3439644,0.194415938,0.4112,363.3586174,0.07,512.8383186,0.06158472
