tce,url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu
0.05084878,0.52,13.1612,6.476724,2.437129,0.211410396,4.8105,0.02254189,0.049,225.8401229,0.040446227,0.15984,363.3586174,0.07,687.6163291
0.05428458,0.50235,13.6611,6.527725,2.308461,0.208601812,5.0758,0.02346752,0.05,238.4222326,0.041618302,0.16,390.3879721,17.23,472.2192815
0.0312173,0.4299,9.62476,6.097467,1.958689,0.131873929,3.1562,0.01002505,0.029,56.7,0.1635902,0.19169,125.7,0,96.61290641
0.03186642,0.4479,9.79788,6.106094,1.960661,0.132791751,3.5945,0.01037608,0.023,95.91,0.152477244,0.192575,124.3355367,0,104.5081246
0.03190683,0.4586,10.7523,6.141206,1.966221,0.136109002,3.5611,0.01023625,0.029,127.81,0.150426209,0.1982,106.2334968,0,64.74577466
0.03071203,0.4727,11.7344,6.187519,1.969417,0.131956586,4.3091,0.009629845,0.063,147.37,0.157395853,0.20497,95.48683697,0.15,48.68357734
0.02936642,0.4847,12.2872,6.236573,1.963355,0.137066527,4.5701,0.009880354,0.036,171.69,0.118395805,0.204755,92.11420781,0.39,44.28451654
0.0278048,0.4958,13.1952,6.295451,1.976803,0.131244829,4.9835,0.01000197,0.061,196.9888458,0.066843183,0.161965,129.3138679,0.12,95.03284876
0.02893779,0.5098,13.2209,6.404466,3.790834,0.122414629,5.5607,0.01519521,0.067,221.8709085,0.052886919,0.10219,206.6387024,0.1,290.3845297
0.03142451,0.5235,13.2431,6.498054,3.727142,0.121958381,6.2569,0.02158278,0.038,226.5554121,0.057246033,0.08622,277.8131221,0.02,512.8383186
0.03229728,0.539,13.2763,6.514177,1.910697,0.124148619,6.5745,0.02268741,0.037,240.2735663,0.060336183,0.10674,363.3586174,0.07,687.6163291
0.03261842,0.5578,13.96,6.516076,1.95286,0.128944774,6.9443,0.02284217,0.049,248.4012981,0.048412587,0.124,390.3879721,17.23,472.2192815
0.03138174,0.4184,10.074,6.154638,2.440166,0.176602669,2.5755,0.009066361,0.04,58.66,0.100561859,0.31782,125.7,0,96.61290641
0.03260336,0.4364,10.5504,6.161077,2.41329,0.185677575,2.7056,0.009401493,0.027,95.46,0.103764008,0.26401,124.3355367,0,104.5081246
0.03959539,0.4509,10.5813,6.17264,2.451883,0.199296278,2.6602,0.01092849,0.032,135.89,0.119596437,0.22577,106.2334968,0,64.74577466
0.04549333,0.4651,11.1408,6.199278,2.530987,0.183557083,3.3558,0.01228894,0.058,148.5,0.113447458,0.23558,95.48683697,0.15,48.68357734
0.04312354,0.48,12.129,6.234156,2.570809,0.176436339,3.5754,0.01192888,0.047,174.21,0.09623198,0.231015,92.11420781,0.39,44.28451654
0.04425119,0.495,12.5894,6.27144,2.623092,0.185749719,3.8202,0.0125764,0.041,190.967113,0.064196683,0.207305,129.3138679,0.12,95.03284876
0.05060966,0.5101,12.6717,6.407888,3.69964,0.178334739,4.3015,0.01593109,0.049,226.7618095,0.055266614,0.14285,206.6387024,0.1,290.3845297
0.0551789,0.5253,12.8304,6.547719,3.68071,0.177965292,4.7538,0.01979998,0.038,232.4752515,0.112385605,0.196525,277.8131221,0.02,512.8383186
0.0619705,0.5413,13.003,6.642361,2.519595,0.157551992,5.8685,0.0215985,0.033,242.8257496,0.073162506,0.23463,363.3586174,0.07,687.6163291
0.06692634,0.51745,13.0164,6.7097,2.427863,0.146175517,6.18,0.02170668,0.037,252.8497645,0.071833539,0.17951,390.3879721,17.23,472.2192815
0.0256624,0.3466,8.64746,6.083308,2.55412,0.346929672,1.6225,0.005077448,0.016,40.68,0.047523541,0.02311,125.7,0,96.61290641
0.02467885,0.3642,8.88838,6.090901,2.520108,0.341398882,1.8672,0.004953991,0.009,83.95,0.045585582,0.030095,124.3355367,0,104.5081246
0.02635652,0.378,9.24543,6.122903,2.543962,0.346987952,1.6734,0.005279926,0.012,111.84,0.041808129,0.04193,106.2334968,0,64.74577466
0.02910565,0.3933,9.90082,6.182026,2.619345,0.335576397,2.2117,0.005923852,0.019,130.43,0.045725558,0.05143,95.48683697,0.15,48.68357734
0.02818854,0.4083,10.4127,6.232851,2.710962,0.346860909,2.3263,0.006072028,0.012,156.34,0.007152943,0.04692,92.11420781,0.39,44.28451654
0.02764451,0.424,10.6632,6.263578,2.857989,0.348479568,2.5072,0.006343458,0.015,181.9118925,0.002276463,0.02728,129.3138679,0.12,95.03284876
0.02934219,0.4398,11.1231,6.315001,4.579714,0.341474075,2.7653,0.007960694,0.015,203.8780186,0.002325917,0.026,206.6387024,0.1,290.3845297
0.03093185,0.4563,11.3117,6.370542,4.545067,0.349192492,3.0105,0.009473367,0.014,210.93811,0.006288531,0.029125,277.8131221,0.02,512.8383186
0.03340939,0.472,11.7211,6.385519,2.747841,0.27605245,3.5262,0.009531142,0.014,222.9305801,0.006732995,0.023965,363.3586174,0.07,687.6163291
0.03553399,0.47186,12.0235,6.381762,2.63406,0.287695559,4.3337,0.009375692,0.017,232.5030845,0.002625371,0.02488,390.3879721,17.23,472.2192815
0.01133265,0.3995,9.94886,5.881039,1.583379,0.182312384,1.8528,0.00279241,0.008,40.37,0.042477647,0.03409,125.7,0,96.61290641
0.01169267,0.4171,10.6347,5.89987,1.630291,0.190501312,2.0908,0.002909967,0.006,78.29,0.043020408,0.04228,124.3355367,0,104.5081246
0.01241903,0.4311,11.2507,5.986246,1.783678,0.190059869,1.9436,0.003052776,0.006,112.34,0.047507463,0.052765,106.2334968,0,64.74577466
0.01363239,0.4461,11.971,6.068634,1.936022,0.197640665,2.4691,0.00336213,0.014,126.38,0.047657968,0.05757,95.48683697,0.15,48.68357734
0.01495743,0.4591,12.9377,6.117216,2.043527,0.196547319,2.7868,0.003937537,0.01,156.25,0.042899128,0.066345,92.11420781,0.39,44.28451654
0.01507381,0.4701,13.8293,6.183313,2.141858,0.198324161,3.0615,0.004225011,0.016,182.5550707,0.027024281,0.064115,129.3138679,0.12,95.03284876
0.01539039,0.4852,13.9837,6.283599,3.72308,0.202098308,3.4835,0.00581145,0.016,205.8153076,0.020662964,0.04835,206.6387024,0.1,290.3845297
0.01680847,0.5002,14.4438,6.385005,3.703341,0.204684826,3.7493,0.008036824,0.008,214.1777567,0.020679656,0.04075,277.8131221,0.02,512.8383186
0.01864621,0.5152,15.1541,6.418941,2.118003,0.2006346,4.2113,0.009050902,0.012,223.1901672,0.0269062,0.16283,363.3586174,0.07,687.6163291
0.01974411,0.57092,16.0671,6.419399,2.096932,0.192420074,4.9495,0.009429876,0.013,233.1377373,0.026280591,0.28524,390.3879721,17.23,472.2192815
0.01197277,0.4023,8.23022,6.046601,1.217784,0.140403426,2.3062,0.002635857,0.044,43.11,0.019418335,0.12397,125.7,0,96.61290641
0.01237076,0.4184,8.56625,6.040781,1.2707,0.143122943,2.6341,0.002876626,0.032,79.63,0.020237559,0.136475,124.3355367,0,104.5081246
0.01357379,0.4267,9.20002,6.040829,1.406051,0.149625002,2.5043,0.003286955,0.048,117.25,0.021022328,0.12439,106.2334968,0,64.74577466
0.01480793,0.4421,9.62263,6.061522,1.497386,0.155605695,3.1024,0.003620409,0.09,125.21,0.016724768,0.085475,95.48683697,0.15,48.68357734
0.01415185,0.4561,10.0193,6.081045,1.54172,0.158520916,3.208,0.003745784,0.05,156.69,0.007334845,0.07112,92.11420781,0.39,44.28451654
0.01340247,0.467,10.7449,6.105441,1.597164,0.154122389,3.4667,0.003876624,0.12,178.8073887,0.006783722,0.05917,129.3138679,0.12,95.03284876
0.01383443,0.479,11.1669,6.183402,3.213425,0.165154006,3.5521,0.007124156,0.109,204.5645114,0.007199352,0.037265,206.6387024,0.1,290.3845297
0.0140993,0.491,12.1568,6.309723,3.308344,0.170001771,3.7885,0.01102973,0.094,214.4247604,0.010089088,0.035805,277.8131221,0.02,512.8383186
0.01435274,0.5058,13.0517,6.452541,1.887376,0.188376474,3.8743,0.01200014,0.111,223.6162455,0.009883678,0.04489,363.3586174,0.07,687.6163291
0.01443746,0.5,13.8031,6.527303,1.967741,0.191011543,4.6228,0.01214314,0.065,235.255951,0.013500355,0.04545,390.3879721,17.23,472.2192815
0.06383621,0.412,9.80293,6.209421,1.882498,0.15249548,2.8339,0.0123516,0.038,51.97,0.056170324,0.12119,125.7,0,96.61290641
0.06212949,0.4297,10.5894,6.220209,1.939575,0.163815948,3.0386,0.01203868,0.028,92.04,0.05750686,0.124385,124.3355367,0,104.5081246
0.06151686,0.4453,11.2004,6.242788,2.0806,0.16743186,3.1876,0.01231089,0.036,128.28,0.061104632,0.116755,106.2334968,0,64.74577466
0.06069529,0.4593,11.8666,6.27684,2.242472,0.182181038,3.7125,0.01276246,0.078,138.15,0.056479541,0.106085,95.48683697,0.15,48.68357734
0.05676855,0.4731,12.1547,6.310308,2.299853,0.176755839,3.9973,0.01253661,0.051,170.1,0.042228279,0.11091,92.11420781,0.39,44.28451654
0.05416979,0.4873,12.9987,6.363919,2.26863,0.184845512,4.311,0.01265055,0.12,191.1979268,0.041920704,0.082845,129.3138679,0.12,95.03284876
0.05443674,0.5017,13.142,6.49812,3.576675,0.185702253,4.613,0.01941859,0.142,216.018833,0.046107746,0.041175,206.6387024,0.1,290.3845297
0.05634031,0.5183,14.0654,6.609596,3.616806,0.185748163,4.9397,0.02746754,0.091,225.5405818,0.045879446,0.044945,277.8131221,0.02,512.8383186
0.05906708,0.5336,14.7436,6.573061,2.297452,0.171737392,5.6999,0.03045195,0.088,236.0337663,0.031622013,0.06397,363.3586174,0.07,687.6163291
0.06074491,0.53165,14.9822,6.516845,2.256695,0.15972607,6.3259,0.03194925,0.122,246.4285177,0.024735279,0.07029,390.3879721,17.23,472.2192815
0.01980822,0.3755,11.1063,5.886528,1.828093,0.223413762,1.6386,0.004417633,0.013,41.19,0.02057445,0.084,125.7,0,96.61290641
0.02017204,0.3934,11.2134,5.890615,1.897813,0.237215765,1.8757,0.004526648,0.011,82.29,0.022341568,0.06977,124.3355367,0,104.5081246
0.02138403,0.4089,11.745,5.904051,2.015423,0.233337097,1.7504,0.004998013,0.014,117.35,0.031348886,0.05724,106.2334968,0,64.74577466
0.02225926,0.4243,11.8456,5.934768,2.146351,0.237426852,2.2639,0.005413834,0.022,134.74,0.012048641,0.06963,95.48683697,0.15,48.68357734
0.0212276,0.4382,12.4397,5.956207,2.386069,0.24403113,2.3881,0.005469209,0.015,157.63,0.004536761,0.07635,92.11420781,0.39,44.28451654
0.02276266,0.4507,12.6179,5.990409,2.642024,0.260385128,2.5871,0.006154167,0.034,182.4662915,0.006471756,0.06219,129.3138679,0.12,95.03284876
0.02682544,0.4647,12.8534,6.11184,5.031923,0.251650774,2.8516,0.00887747,0.052,207.7768882,0.010735875,0.061735,206.6387024,0.1,290.3845297
0.02924968,0.4814,12.9263,6.220513,4.97078,0.249248516,3.1203,0.01156137,0.055,215.2448823,0.005044117,0.078235,277.8131221,0.02,512.8383186
0.0322498,0.4972,13.7597,6.292347,2.560441,0.241148556,3.6073,0.01248916,0.031,225.0411682,0.027450504,0.084255,363.3586174,0.07,687.6163291
0.03429468,0.50267,13.7862,6.342812,2.50187,0.237393173,4.2482,0.0127733,0.018,236.1036652,0.014833785,0.08351,390.3879721,17.23,472.2192815
0.03474513,0.3577,10.387,6.038707,1.642673,0.178216057,2.2793,0.00674915,0.021,42.09,0.01302623,0.1661,125.7,0,96.61290641
0.03728303,0.3757,11.0581,6.044528,1.697671,0.180593896,2.6168,0.006937406,0.026,87.22,0.015844455,0.18356,124.3355367,0,104.5081246
0.04028965,0.3895,11.909,6.065533,1.834656,0.197665225,2.4433,0.007200417,0.022,115.49,0.020769961,0.20203,106.2334968,0,64.74577466
0.02769276,0.4046,12.0265,6.105415,1.954068,0.190498365,3.1664,0.005156512,0.044,133.95,0.021697955,0.20409,95.48683697,0.15,48.68357734
0.01413239,0.4187,12.153,6.139997,2.022989,0.203911211,3.4379,0.003091854,0.041,164.06,0.012408258,0.17283,92.11420781,0.39,44.28451654
0.01584943,0.4338,12.1637,6.184632,2.10918,0.196915586,3.7227,0.003872269,0.066,185.7512299,0.0123734,0.125335,129.3138679,0.12,95.03284876
0.01815368,0.4477,12.5309,6.290577,3.628859,0.19436346,3.9605,0.009089732,0.054,211.2270966,0.015735562,0.106535,206.6387024,0.1,290.3845297
0.01855659,0.4632,12.8686,6.378429,3.792971,0.19107976,4.2155,0.0146415,0.037,221.3144736,0.034913039,0.102645,277.8131221,0.02,512.8383186
0.01997899,0.4783,13.765,6.474031,2.543203,0.188378496,4.6168,0.01635966,0.033,232.5182598,0.025624928,0.62419,363.3586174,0.07,687.6163291
0.02109095,0.5,14.0386,6.552973,2.594307,0.196665121,4.8132,0.01701711,0.058,244.0119609,0.027753101,1.14601,390.3879721,17.23,472.2192815
0.03542912,0.3935,10.2308,6.104071,1.578939,0.164959035,2.4433,0.006948207,0.063,241.1951368,0.048080819,0.0501,125.7,0,472.2192815
0.03446758,0.4108,10.6267,6.108636,1.630265,0.177025331,2.7865,0.006795602,0.06,49.03,0.039440738,0.04773,124.3355367,0,96.61290641
0.03174866,0.4245,11.0051,6.118916,1.709933,0.193612284,2.4416,0.006289384,0.058,85.81,0.037627014,0.045425,106.2334968,0,104.5081246
0.02904297,0.4385,11.7732,6.141324,1.764689,0.193931334,3.2318,0.005878346,0.116,119.48,0.037861011,0.04802,95.48683697,0.15,64.74577466
0.02650169,0.451,11.7993,6.168846,1.867347,0.203158792,3.406,0.006009068,0.134,132.85,0.038843408,0.05278,92.11420781,0.39,48.68357734
0.02409082,0.4663,12.1637,6.208233,2.044441,0.205680409,3.6735,0.006118484,0.196,161.3,0.037420709,0.04818,129.3138679,0.12,44.28451654
0.02398754,0.4812,13.0996,6.309673,3.758115,0.200299909,4.0868,0.009216528,0.118,181.2348508,0.031040662,0.04018,206.6387024,0.1,95.03284876
0.02708461,0.4964,13.7694,6.400378,3.823719,0.207267182,4.4604,0.01474291,0.086,209.9990264,0.047958883,0.039555,277.8131221,0.02,290.3845297
0.03318643,0.5119,13.9244,6.454336,2.164093,0.176794561,5.7003,0.01679064,0.074,218.6606403,0.054118494,0.052975,363.3586174,0.07,512.8383186
0.03690581,0.51416,14.8927,6.490469,2.051688,0.199848686,6.1182,0.01648876,0.09,229.137663,0.065321402,0.06585,390.3879721,17.23,687.6163291
0.009690179,0.3093,10.9953,6.059319,1.601281,0.196999545,2.0572,0.002089301,0.029,42.46,0.043670214,0.03416,125.7,0,96.61290641
0.009218063,0.3291,11.3499,6.061931,1.650456,0.199409747,2.341,0.002058114,0.021,78.76,0.063254838,0.036915,124.3355367,0,104.5081246
0.01235006,0.3429,11.6149,6.077797,1.77134,0.191584644,1.7769,0.002312342,0.038,111.53,0.073369756,0.040355,106.2334968,0,64.74577466
0.01674366,0.3581,12.0443,6.113473,1.889411,0.206609324,2.8489,0.003011153,0.048,126.76,0.073900976,0.04149,95.48683697,0.15,48.68357734
0.01499356,0.3722,12.3757,6.158328,1.96604,0.218772685,3.1046,0.00337213,0.027,157.61,0.066133053,0.04839,92.11420781,0.39,44.28451654
0.01350949,0.3881,12.52,6.192574,2.073186,0.222506536,3.313,0.003305827,0.085,183.040096,0.031315288,0.052475,129.3138679,0.12,95.03284876
0.01529867,0.4024,12.7017,6.285024,4.741189,0.23002411,3.6034,0.004407981,0.043,204.7488275,0.017053788,0.048055,206.6387024,0.1,290.3845297
0.01618652,0.4186,13.6187,6.386386,4.737104,0.231955465,3.852,0.006712961,0.026,212.3801356,0.021782378,0.04718,277.8131221,0.02,512.8383186
0.01576242,0.433,14.4309,6.495555,2.190356,0.23991555,3.8522,0.006030541,0.022,224.04962,0.027801507,0.04406,363.3586174,0.07,687.6163291
0.01518412,0.44,15.2876,6.583999,2.238819,0.238173898,4.0073,0.00207959,0.021,234.3194282,0.010925015,0.03976,390.3879721,17.23,472.2192815
0.01956301,0.3431,9.95126,5.883388,1.520621,0.197661663,1.8474,0.003934857,0.028,35.08,0.009765161,0.0508,125.7,0,96.61290641
0.02062885,0.361,10.0295,5.900146,1.57454,0.21136808,2.0685,0.00409576,0.023,71.48,0.01026823,0.05194,124.3355367,0,104.5081246
0.02101329,0.378,10.9594,5.927621,1.714986,0.208766591,1.8102,0.004167106,0.016,105.28,0.015965674,0.05061667,106.2334968,0,64.74577466
0.02677822,0.3939,11.2496,5.958419,1.848235,0.215160666,2.4411,0.005351311,0.064,122.16,0.014862138,0.05368333,95.48683697,0.15,48.68357734
0.0311484,0.4087,12.2128,5.981346,2.06379,0.236903669,2.4342,0.006567546,0.042,151.32,0.017096762,0.06282333,92.11420781,0.39,44.28451654
0.02645322,0.4242,13.0981,6.047608,2.395644,0.248776847,2.5921,0.006133076,0.085,175.8107434,0.007336403,0.06379,129.3138679,0.12,95.03284876
0.0305418,0.4392,13.5966,6.211891,5.450136,0.246221448,2.8615,0.01219091,0.064,198.3201598,0.002945147,0.07545667,206.6387024,0.1,290.3845297
0.03755585,0.4552,13.8369,6.333696,5.481318,0.248495713,2.9627,0.01959834,0.053,206.4821895,0.003390579,0.05894,277.8131221,0.02,512.8383186
0.03348737,0.4714,14.5147,6.432597,2.510399,0.205732088,3.5625,0.01676713,0.028,217.8822986,0.009693372,0.062975,363.3586174,0.07,687.6163291
0.02911243,0.49722,15.3803,6.510559,2.399767,0.207762773,3.8068,0.01296325,0.034,229.7904898,0.012521201,0.03095,390.3879721,17.23,472.2192815
0.004298705,0.3656,8.90143,6.103478,2.2749,0.23141576,2.3147,0.001036366,0.202,43.68,0.006015608,0.03686,125.7,0,96.61290641
0.008403207,0.383,9.80506,6.117569,2.297154,0.233651551,2.6157,0.001776243,0.005,87.24,0.006769979,0.03892,124.3355367,0,104.5081246
0.01450473,0.398,10.1091,6.140091,2.661404,0.622054214,2.6622,0.002884896,0.007,126.21,0.010204701,0.0262,106.2334968,0,64.74577466
0.01720479,0.413,10.7016,6.167274,3.068717,0.670400727,3.0052,0.003401182,0.016,135.3,0.010223514,0.01604,95.48683697,0.15,48.68357734
0.01751128,0.4255,10.9772,6.194633,3.078267,0.437741255,3.2523,0.003634628,0.009,162.82,0.009799052,0.02033,92.11420781,0.39,44.28451654
0.01590526,0.4395,11.2358,6.231652,2.950665,0.275062806,3.5335,0.003570876,0.015,184.7884627,0.005657793,0.012715,129.3138679,0.12,95.03284876
0.01511036,0.4535,12.1366,6.333497,4.98233,0.232261061,3.9172,0.008062299,0.02,209.9266077,0.004959683,0.005475,206.6387024,0.1,290.3845297
0.01552386,0.4685,12.706,6.413741,4.923146,0.201207243,4.1985,0.01319684,0.016,213.8386183,0.006509809,0.0079,277.8131221,0.02,512.8383186
0.01628326,0.4837,13.2708,6.486424,2.741614,0.207242432,4.6984,0.01422358,0.017,223.8155173,0.010012353,0.01018,363.3586174,0.07,687.6163291
0.01704373,0.53147,14.2504,6.552297,2.722766,0.225287905,5.2366,0.01475688,0.024,236.9488276,0.00872328,0.01008,390.3879721,17.23,472.2192815
0.003640819,0.3126,10.77,5.953924,1.817484,0.4076997,1.0433,0.000934871,0.002,25.77,0.004847007,0.00831,125.7,0,96.61290641
0.004184055,0.3322,11.6817,5.962374,1.897732,0.43545082,1.1823,0.001174035,0.002,69.57,0.020171203,0.009655,124.3355367,0,104.5081246
0.005896353,0.3477,12.4735,6.057472,2.123214,0.456796653,1.0665,0.001631294,0.002,100.74,0.021381421,0.011,106.2334968,0,64.74577466
0.007846864,0.3612,12.6081,6.177356,2.36304,0.459860728,1.3756,0.001979619,0.004,116.74,0.02243726,0.02076,95.48683697,0.15,48.68357734
0.007464672,0.3752,12.8899,6.22788,2.604678,0.498663582,1.5076,0.002005986,0.002,145.97,0.023657901,0.02276,92.11420781,0.39,44.28451654
0.007788939,0.391,13.547,6.251475,2.925727,0.495722102,1.6415,0.002263811,0.006,171.0398585,0.014818513,0.022245,129.3138679,0.12,95.03284876
0.01024333,0.4054,14.1932,6.262717,5.902565,0.465549348,1.8292,0.003878719,0.008,195.3283126,0.004477249,0.016865,206.6387024,0.1,290.3845297
0.01183906,0.4185,14.4372,6.273403,5.873111,0.479965319,1.9458,0.005473734,0.008,201.3510521,0.008052955,0.0095,277.8131221,0.02,512.8383186
0.01411218,0.4335,14.5591,6.438968,2.914612,0.410982513,2.2716,0.006092834,0.005,211.3465651,0.008054044,0.005895,363.3586174,0.07,687.6163291
0.01575605,0.46125,15.5094,6.598781,2.788401,0.404177369,2.7951,0.006370139,0.006,222.6725281,0.003246457,0.00679,390.3879721,17.23,472.2192815
0.009033716,0.3445,12.147,5.897167,1.340619,0.155420592,2.2931,0.002208413,0.005,229.3807803,0.009570323,0.03851,125.7,0,472.2192815
0.008745146,0.3615,12.2807,5.897973,1.350962,0.152327565,2.7283,0.002154085,0.004,45.44,0.015097905,0.046755,124.3355367,0,96.61290641
0.008906182,0.3689,13.0593,5.906317,1.41708,0.146471859,2.1546,0.002098345,0.005,79.02,0.02363239,0.04808,106.2334968,0,104.5081246
0.00900639,0.382,13.6519,5.935592,1.525955,0.158916025,3.3592,0.002054549,0.012,112.92,0.022223171,0.07298,95.48683697,0.15,64.74577466
0.008155498,0.395,14.2656,5.969294,1.613985,0.17317653,3.5702,0.001975187,0.008,129.34,0.009348622,0.115315,92.11420781,0.39,48.68357734
0.007739192,0.4008,15.1434,6.057146,1.69585,0.201390655,3.7308,0.001974151,0.016,156.38,0.013926115,0.099175,129.3138679,0.12,44.28451654
0.008013422,0.4134,15.5915,6.191224,2.885708,0.176089062,4.0137,0.00277059,0.015,184.2463287,0.011168674,0.08651,206.6387024,0.1,95.03284876
0.008138432,0.4271,15.8682,6.26651,3.010836,0.178147825,4.2117,0.003736932,0.007,211.9999999,0.012169681,0.09125,277.8131221,0.02,290.3845297
0.007685221,0.441,16.4558,6.41445,2.466333,0.244278735,3.1019,0.004099036,0.008,221.0229859,0.01972102,0.07438,363.3586174,0.07,512.8383186
0.007296039,0.41126,17.0984,6.545292,2.939627,0.247678019,3.4806,0.004255296,0.007,221.2019235,0.023389598,0.06676,390.3879721,17.23,687.6163291
0.1148667,0.692,9.77932,6.986316,4.783918,0.202448177,3.1712,0.02502264,0.037,65.63,0.176028344,0.27874,125.7,0,96.61290641
0.1132862,0.7053,10.4424,6.995919,4.70738,0.20464246,3.8447,0.02441242,0.025,107.49,0.187521893,0.376445,124.3355367,0,104.5081246
0.1161175,0.721,11.0387,7.030055,4.693838,0.187012688,4.6479,0.02479268,0.036,139.8,0.187629063,0.552075,106.2334968,0,64.74577466
0.1168992,0.732,11.842,7.060309,5.091921,0.180196775,5.7882,0.02453017,0.077,159.34,0.192898065,0.69587,95.48683697,0.15,48.68357734
0.1217911,0.7325,11.9222,7.069931,5.59259,0.172940965,6.3003,0.0255064,0.043,190.92,0.196503439,0.84457,92.11420781,0.39,44.28451654
0.1376357,0.7416,12.6695,7.074946,5.900511,0.167843684,6.7772,0.03012643,0.096,213.398285,0.0826153,1.02364,129.3138679,0.12,95.03284876
0.1493163,0.748,13.5731,7.077745,6.985744,0.16393628,7.4493,0.03548441,0.16,244.5951697,0.015138263,1.23264,206.6387024,0.1,290.3845297
0.1564453,0.7543,13.6014,7.099908,7.09325,0.163224473,7.8449,0.03770853,0.077,254.6642489,0.060870019,1.46723,277.8131221,0.02,512.8383186
0.1715869,0.76129,14.1973,7.123401,6.34598,0.178235469,8.1995,0.03927093,0.082,267.5466308,0.07088038,1.68453,363.3586174,0.07,687.6163291
0.1839575,0.80134,15.1909,7.126416,6.434098,0.157712245,7.2246,0.04157641,0.099,278.9993166,0.096244037,1.78,390.3879721,17.23,472.2192815
0.01959007,0.22579,11.4211,6.546722,1.619259,0.24435539,2.1522,0.004242909,0.094,21.26,0.081648269,0.02982,125.7,0,96.61290641
0.02584431,0.2263,12.216,6.543763,1.611489,0.252106415,2.5877,0.00543664,0.074,67.81,0.092040054,0.060025,124.3355367,0,104.5081246
0.03301658,0.22605,12.8508,6.558599,1.569507,0.249402002,3.077,0.006824144,0.088,109.88,0.03493456,0.185115,106.2334968,0,64.74577466
0.03094771,0.22544,13.6712,6.584285,1.495682,0.210984627,5.7344,0.006358228,0.17,122.02,0.048954828,0.33507,95.48683697,0.15,48.68357734
0.02451506,0.22556,13.784,6.563461,1.459266,0.216471842,4.1618,0.005171505,0.093,161.83,0.019912958,0.30106,92.11420781,0.39,44.28451654
0.01808907,0.22565,13.8147,6.543193,1.546983,0.213138464,4.5325,0.004034406,0.19,179.1769831,0.013601117,0.26239,129.3138679,0.12,95.03284876
0.01493167,0.22394,14.1692,6.563854,3.408126,0.198397767,5.0136,0.01075353,0.372,207.2230445,0.015289256,0.33716,206.6387024,0.1,290.3845297
0.01385202,0.22355,14.9153,6.576255,3.413058,0.209741166,5.2059,0.01504581,0.291,215.5943777,0.008934871,0.311435,277.8131221,0.02,512.8383186
0.01150275,0.22315,15.8673,6.536061,1.901966,0.252770603,4.3003,0.01292077,0.163,226.5436362,0.007519692,0.131195,363.3586174,0.07,687.6163291
0.01005601,0.48845,16.8323,6.495684,2.162564,0.23887371,4.4224,0.01383263,0.146,236.1682452,0.007535719,0.00104,390.3879721,17.23,472.2192815
0.01942458,0.3161,9.44674,6.464825,2.439502,0.350091024,1.2468,0.003824265,0.035,32.25,0.033882864,0.0412,125.7,0,96.61290641
0.02103201,0.3225,9.69194,6.483541,2.40145,0.353626027,1.5454,0.004055685,0.029,68.35,0.031149227,0.04641,124.3355367,0,104.5081246
0.02359766,0.3621,10.4452,6.531992,2.394487,0.349519993,1.8725,0.004509741,0.036,111.74,0.00441588,0.065995,106.2334968,0,64.74577466
0.02467333,0.38772,10.6686,6.560052,2.346528,0.326885359,2.6233,0.004683644,0.053,138.11,0.017470706,0.090195,95.48683697,0.15,48.68357734
0.0263424,0.41478,11.3721,6.521274,2.303428,0.319790218,2.7065,0.005180721,0.023,161.09,0.013478385,0.110715,92.11420781,0.39,44.28451654
0.0270196,0.44808,12.1549,6.505199,2.437835,0.313680759,3.0216,0.005749474,0.031,184.6090802,0.016348383,0.140285,129.3138679,0.12,95.03284876
0.0265303,0.47411,13.0727,6.533652,3.479746,0.324003689,3.4345,0.009231583,0.045,211.1204517,0.018248859,0.18164,206.6387024,0.1,290.3845297
0.02668498,0.49751,13.4938,6.54049,3.411742,0.317871439,3.6164,0.01070622,0.048,219.9428068,0.01980234,0.14906,277.8131221,0.02,512.8383186
0.02781052,0.5299,14.2671,6.56046,2.372313,0.324696409,3.9177,0.009020557,0.067,229.9190085,0.012634558,0.107,363.3586174,0.07,687.6163291
0.02916651,0.46559,15.1025,6.581014,2.344339,0.310321286,3.9161,0.009319425,0.058,237.2432671,0.00523212,0.12,390.3879721,17.23,472.2192815
0.06742623,0.66004,10.1392,6.862091,5.914509,0.175328143,3.8831,0.01682489,0.159,68.35,0.309404974,1.27443,125.7,0,96.61290641
0.1059486,0.6705,10.2938,6.868339,5.780924,0.176013071,4.6256,0.02411414,0.051,114,0.30208833,1.431215,124.3355367,0,104.5081246
0.1119934,0.6805,10.6957,6.891341,5.639517,0.172751522,6.2437,0.02567372,0.057,154.12,0.315924127,1.693,106.2334968,0,64.74577466
0.08091394,0.6905,10.832,6.947967,5.614604,0.158901586,5.6236,0.02003417,0.075,168.76,0.294269193,2.01757,95.48683697,0.15,48.68357734
0.100859,0.7005,11.5095,7.007183,5.804821,0.156249606,5.9656,0.02401846,0.055,199.7,0.194072174,2.2493,92.11420781,0.39,44.28451654
0.1360941,0.7105,11.6623,7.043006,6.05596,0.160462131,6.4156,0.0321889,0.182,221.8585561,0.103200933,1.50071,129.3138679,0.12,95.03284876
0.1606765,0.7205,12.1266,7.070084,6.682046,0.1605718,7.1906,0.03933737,0.183,246.9263116,0.108720786,0.770645,206.6387024,0.1,290.3845297
